Ano_Solicitud,ID_SGI,Zona,HUB,Comuna,Clave,Cuadrantes,Cantidad_N,Fecha_Solicitud,Year,Mes,W_Solicitud,OBS_Solicitud,Tipo_Solucion,Clientes_Afectados,Estado_Ejecucion,Sol2,Fecha_Cancelado,Tipo_de_Red,Estado_Design_Simplificado,Fecha_Design,Asignacion_Energía,Obras_Complementarias,Estado_Asignación_Energía,Estado_Ejecucion_2,Fecha_Ejecucion,Year_Ejecucion,MES_Ejecucion,Semana_Ejecucion,EPS,Fecha_Comunicacion_EPS,Responsable,Motivo,KPI_DESIGN,KPI_EJECUCION,Estado_CaPO,Fecha_Estado,Observaciones_CaPO,Horas_95,Horas_90,Zona_Roja,Clase_Zona_Roja,Mes_Sol,Mes_Ejecucion_2,Year_2022
2021,549249,SUR,CONC,CHIG,CHIG107,N2,,6-Aug-21,2021,agosto,W 31,,DAA,292,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,CHIG107-01,3,8,99,99,
2021,549242,SUR,CONC,CONC,CONC45,Q3,,6-Aug-21,2021,agosto,W 31,,DAA,343,Cancelado,23-Aug-21,RPD HFC,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,CONC045-02,3,8,99,99,
2021,549253,METRO PONIENTE,INDE,INDE,INDE28,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,225,Cancelado,10-Sep-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549245,METRO ORIENTE,LCON,LCON,LCON21,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,206,Cancelado,10-Sep-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549240,METRO SUR ORIENTE,LFLO,LFLO,LFLO66,Q4,,6-Aug-21,2021,agosto,W 31,,DAA,189,Cancelado,10-Sep-21,RPD HFC,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549246,NORTE,LSER,LSER,LSER7,N4,,6-Aug-21,2021,agosto,W 31,,DAA,467,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,LSER007-01,2,8,99,99,
2021,549239,METRO PONIENTE,MAIP,MAIP,MAIP17,Q1,,6-Aug-21,2021,agosto,W 31,,DAA,211,Cancelado,10-Sep-21,RPD HFC,Diseñado,9-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,MAIP017-02,2,8,99,99,
2021,549241,CENTRO,SANT,SANT,SANT48,N1,,6-Aug-21,2021,agosto,W 31,,DAA,274,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549254,METRO PONIENTE,LACI,SBER,SBER13,Q4,,6-Aug-21,2021,agosto,W 31,,DAA,259,Cancelado,10-Sep-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,SBER013-03,2,8,99,99,
2021,549243,CENTRO,VINA,VINA,VINA18,Q4,,6-Aug-21,2021,agosto,W 31,,DAA,344,Cancelado,23-Aug-21,RPD HFC,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549255,CENTRO,VINA,VINA,VINA21,Q1,,6-Aug-21,2021,agosto,W 31,,DAA,260,Cancelado,23-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549256,CENTRO,VINA,VINA,VINA24,Q1,,6-Aug-21,2021,agosto,W 31,,DAA,251,Cancelado,23-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549236,CENTRO,VINA,VINA,VINA26,Q3,,6-Aug-21,2021,agosto,W 31,,DAA,299,Cancelado,13-Aug-21,RPD HFC,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549252,CENTRO,VINA,VINA,VINA301,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,114,Cancelado,23-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549234,CENTRO,VINA,VINA,VINA4,Q1,,6-Aug-21,2021,agosto,W 31,,DAA,269,Cancelado,18-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,1,VINA004-01,1,8,99,99,
2021,549157,NORTE,ANTO,ANTO,ANTO19,Q4,,30-Jul-21,2021,julio,W 30,,Split Node,338,Cancelado,2-Aug-21,SPLIT NODE HFC 2Q,,,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,44,44,,,,0,4,ANTO019-03,3,7,99,99,
2021,549131,NORTE,ARIC,ARIC,ARIC1,Q1,,30-Jul-21,2021,julio,W 30,,DAA,239,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549132,NORTE,ARIC,ARIC,ARIC15,Q1,,30-Jul-21,2021,julio,W 30,,DAA,147,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549134,NORTE,CALA,CALA,CALA52,Q2,,30-Jul-21,2021,julio,W 30,,DAA,401,Cancelado,18-Aug-21,Upgrade kit FDPA,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,1,1,,,7,99,99,
2021,549133,NORTE,CALA,CALA,CALA8,Q1,,30-Jul-21,2021,julio,W 30,,DAA,174,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549136,SUR,CONC,CHIG,CHIG49,Q2,,30-Jul-21,2021,julio,W 30,,DAA,258,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,CHIG049-01,2,7,99,99,
2021,549135,SUR,CHIL,CHIL,CHIL2,Q3,,30-Jul-21,2021,julio,W 30,,DAA,159,Cancelado,18-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,1,,,7,99,99,
2021,549142,NORTE,LSER,COQU,COQU60,Q3,,30-Jul-21,2021,julio,W 30,,DAA,164,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,COQU060-01,1,7,99,99,
2021,549148,NORTE,LSER,COQU,COQU60,Q4,,30-Jul-21,2021,julio,W 30,,DAA,156,Cancelado,18-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,3,COQU060-01,1,7,99,99,
2021,549149,METRO PONIENTE,MAIP,ECEN,ECEN10,Q1,,30-Jul-21,2021,julio,W 30,,DAA,154,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549156,NORTE,IQUI,IQUI,IQUI2,Q1,,30-Jul-21,2021,julio,W 30,,Segmentación,263,Ejecutado,,SEGMENTACION HFC x2,Diseñado,4-Aug-21,,,,Ejecutado,11-Aug-21,2021,agosto,W 32,TELQWAY,30-Jul-21,,,1,2,,,,0,0,,,7,8,2021,
2021,549141,METRO SUR ORIENTE,LFLO,PALT,PALT110,Q2,,30-Jul-21,2021,julio,W 30,,DAA,365,Ejecutado,,Upgrade kit FDPA,Diseñado,4-Aug-21,,,,Ejecutado,12-Aug-21,2021,agosto,W 32,TELQWAY,30-Jul-21,,,1,2,,,,0,0,PALT110-04,2,7,8,2021,
2021,549150,METRO PONIENTE,MAIP,ECEN,ECEN8,Q4,,30-Jul-21,2021,julio,W 30,,DAA,207,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549152,METRO ORIENTE,PENA,LREI,LREI12,Q1,,30-Jul-21,2021,julio,W 30,,DAA,202,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,LREI012-01,3,7,99,99,
2021,549143,NORTE,LSER,LSER,LSER136,Q2,,30-Jul-21,2021,julio,W 30,,DAA,271,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,LSER136-01,2,7,99,99,
2021,549145,NORTE,LSER,LSER,LSER17,Q3,,30-Jul-21,2021,julio,W 30,,DAA,67,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549147,NORTE,LSER,LSER,LSER181,Q5,,30-Jul-21,2021,julio,W 30,,DAA,90,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,5-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549144,NORTE,LSER,LSER,LSER2,Q3,,30-Jul-21,2021,julio,W 30,,DAA,290,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549146,NORTE,LSER,LSER,LSER2,Q4,,30-Jul-21,2021,julio,W 30,,DAA,166,Cancelado,23-Aug-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549151,METRO PONIENTE,MAIP,MAIP,MAIP21,Q1,,30-Jul-21,2021,julio,W 30,,DAA,253,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549153,METRO SUR ORIENTE,PENA,NUNO,NUNO48,Q2,,30-Jul-21,2021,julio,W 30,,DAA,158,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549154,SUR,RANC,RENG,RENG13,Q1,,30-Jul-21,2021,julio,W 30,,DAA,295,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,5-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549140,METRO PONIENTE,LACI,SBER,SBER4,Q2,,30-Jul-21,2021,julio,W 30,,DAA,211,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,1,,,7,99,99,
2021,549137,METRO PONIENTE,LACI,SBER,SBER61,Q4,,30-Jul-21,2021,julio,W 30,,DAA,632,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549138,METRO SUR ORIENTE,LACI,SJOA,SJOA5,Q1,,30-Jul-21,2021,julio,W 30,,DAA,245,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549139,METRO PONIENTE,LACI,SMGL,SMGL12,Q1,,30-Jul-21,2021,julio,W 30,,DAA,465,Cancelado,10-Sep-21,RPD HFC,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,0,,,7,99,99,
2021,549155,SUR,TALC,TALC,TALC57,Q5,,30-Jul-21,2021,julio,W 30,,DAA,501,Cancelado,18-Aug-21,Upgrade kit FDPA,Diseñado,4-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,30-Jul-21,,,1,44,,,,0,1,,,7,99,99,
2021,549158,METRO PONIENTE,INDE,SACE,SACE37,Q1,,30-Jul-21,2021,julio,W 30,2°Q,GO 85,311,Ejecutado,,85MHZ HFC 2Q,Diseñado,4-Aug-21,,,,Ejecutado,26-Aug-21,2021,agosto,W 34,SYS,30-Jul-21,,TQW Atendió amp pendientes como Rollback,1,4,REALIZADO,23-Sep-21,,0,0,,,7,8,2021,
2021,548879,NORTE,IQUI,AHOS,AHOS20,Q3,,23-Jul-21,2021,julio,W 29,2°Q,GO 85,253,Ejecutado,,85MHZ HFC 2Q,Diseñado,27-Jul-21,,,,Ejecutado,05-Aug-21,2021,agosto,W 31,TELQWAY,23-Jul-21,,,1,2,REALIZADO,9-Aug-21,,0,0,AHOS020-01,1,7,8,2021,
2021,548878,METRO PONIENTE,INDE,LAMP,LAMP6,Q3,,23-Jul-21,2021,julio,W 29,2°Q,GO 85,211,Ejecutado,,85MHZ HFC 2Q,Diseñado,27-Jul-21,,,,Ejecutado,27-Jul-21,2021,julio,W 30,TELQWAY,23-Jul-21,,,1,1,REALIZADO,29-Jul-21,,0,0,,,7,7,2021,
2021,548872,NORTE,ARIC,ARIC,ARIC21,Q4,,23-Jul-21,2021,julio,W 29,,DAA,362,Cancelado,13-Aug-21,RPD HFC,Diseñado,27-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,23-Jul-21,,,1,45,,,,0,0,,,7,99,99,
2021,548884,CENTRO,QOTA,CALE,CALE1,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación,231,Cancelado,26-Jul-21,SEGMENTACION HFC x4,,,,,,Cancelado,,,,W 52,SYS,23-Jul-21,,,45,45,,,,9,18,,,7,99,99,
2021,548889,CENTRO,QOTA,LCRU,LCRU3,Q1,,23-Jul-21,2021,julio,W 29,,Split Node,423,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,27-Jul-21,,,,Ejecutado,06-Aug-21,2021,agosto,W 31,SYS,23-Jul-21,,5AGOSTO-Vuelta Atrás / CAPO indica no contar  con Licencias para ejecutar trabajos.,1,2,,,,1,6,,,7,8,2021,
2021,548875,METRO SUR ORIENTE,LACI,SJOA,SJOA2,Q3,,23-Jul-21,2021,julio,W 29,,DAA,259,Ejecutado,,RPD HFC,Diseñado,28-Jul-21,,,,Ejecutado,09-Aug-21,2021,agosto,W 32,TELQWAY,23-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548883,NORTE,IQUI,IQUI,IQUI54,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación,55,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,28-Jul-21,,,,Ejecutado,10-Aug-21,2021,agosto,W 32,TELQWAY,23-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548886,CENTRO,VINA,VINA,VINA12,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación,85,Ejecutado,,SEGMENTACION HFC x2,Diseñado,27-Jul-21,,,,Ejecutado,10-Aug-21,2021,agosto,W 32,SYS,23-Jul-21,,"10AGOSTO-Vuelta Atrás / Potencias Óptica bajo el umbral mínimo para DAA, no permite continuar trabajos. ",1,3,,,,0,0,,,7,8,2021,
2021,548885,CENTRO,VINA,QPUE,QPUE320,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación,296,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,28-Jul-21,,,,Ejecutado,11-Aug-21,2021,agosto,W 32,SYS,23-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548890,CENTRO,QOTA,QOTA,QOTA9,Q3,,23-Jul-21,2021,julio,W 29,,Split Node,414,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,28-Jul-21,,,,Ejecutado,12-Aug-21,2021,agosto,W 32,SYS,23-Jul-21,,6Agosto-Suspendido / Inconsistencia de información en planos de lo que se debe ejecutar entre HUB y Planta  Externa.4AGOSTO-Suspendido / NNoc no  deja en ejecución SIN por inconsistencias de esta.,1,3,,,,0,0,,,7,8,2021,
2021,548888,NORTE,IQUI,AHOS,AHOS88,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación FD,228,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,28-Jul-21,,,,Ejecutado,13-Aug-21,2021,agosto,W 32,TELQWAY,23-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548887,CENTRO,VINA,VINA,VINA176,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación,133,Ejecutado,,SEGMENTACION HFC x2,Diseñado,27-Jul-21,,,,Ejecutado,13-Aug-21,2021,agosto,W 32,SYS,23-Jul-21,,"10AGOSTO-Suspendido / No es posible activar SIN,  por corte de energía en sector a intervenir,  se valida a las 4:30am donde Empresa Eléctrica aun trabajando en sector",1,3,,,,0,2,,,7,8,2021,
2021,548882,SUR,CONC,CHIG,CHIG48,Q1,,23-Jul-21,2021,julio,W 29,,Segmentación,218,Ejecutado,,SEGMENTACION HFC x4,Diseñado,27-Jul-21,,,,Ejecutado,24-Aug-21,2021,agosto,W 34,TELQWAY,23-Jul-21,,18agosto-vuelta atrás/Niveles opticos fuera del rango permitido.6AGOSTO-VUELTA Atrás / Niveles ópticos fuera del rango permitido,1,5,,,,0,0,CHIG048-01,3,7,8,2021,
2021,548892,CENTRO,VINA,QPUE,QPUE85,Q4,,23-Jul-21,2021,julio,W 29,,Split Node,493,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,27-Jul-21,,,,Ejecutado,26-Aug-21,2021,agosto,W 34,TELQWAY,9-Aug-21,,"20Agost0-Vuelta atrás, problemas en el FW del nodo madre después de los cambios.",1,5,,,,0,0,,,7,8,2021,
2021,548873,METRO PONIENTE,INDE,LAMP,LAMP15,Q2,,23-Jul-21,2021,julio,W 29,,DAA,170,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,27-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,23-Jul-21,,,1,45,,,,0,1,,,7,99,99,
2021,548874,METRO PONIENTE,INDE,RECO,RECO12,Q3,,23-Jul-21,2021,julio,W 29,,DAA,151,Cancelado,10-Sep-21,RPD HFC,Diseñado,27-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,23-Jul-21,,,1,45,,,,0,5,RECO012-02,3,7,99,99,
2021,548877,CENTRO,SANT,SDOM,SDOM30,Q5,,23-Jul-21,2021,julio,W 29,,DAA,244,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,27-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,23-Jul-21,,,1,45,,,,0,0,,,7,99,99,
2021,548876,CENTRO,LAND,SFEL,SFEL10,Q4,,23-Jul-21,2021,julio,W 29,,DAA,218,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,27-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,23-Jul-21,,,1,45,,,,0,0,,,7,99,99,
2021,548891,CENTRO,VINA,VINA,VINA4,Q1,,23-Jul-21,2021,julio,W 29,,Split Node,269,Cancelado,2-Aug-21,SPLIT NODE HFC 2Q,Diseñado,27-Jul-21,,,,Cancelado,,,,W 52,SYS,23-Jul-21,,,1,45,,,,0,3,VINA004-01,1,7,99,99,
2021,548881,CENTRO,QOTA,QOTA,QOTA13,Q3,,23-Jul-21,2021,julio,W 29,2°Q,GO 85,156,Ejecutado,,85MHZ HFC 2Q,Diseñado,27-Jul-21,,,,Ejecutado,02-Aug-21,2021,agosto,W 31,SYS,23-Jul-21,,,1,2,REALIZADO,2-Sep-21,,0,0,,,7,8,2021,
2021,548880,CENTRO,QOTA,QOTA,QOTA9,Q1,,23-Jul-21,2021,julio,W 29,2°Q,GO 85,253,Ejecutado,,85MHZ HFC 2Q,Diseñado,27-Jul-21,,,,Ejecutado,03-Aug-21,2021,agosto,W 31,SYS,23-Jul-21,,,1,2,REALIZADO,5-Aug-21,,0,0,,,7,8,2021,
2021,548408,NORTE,IQUI,AHOS,AHOS87,Q1,,14-Jul-21,2021,julio,W 28,5N,GO 85,292,Ejecutado,,85MHZ FDPA,Diseñado,21-Jul-21,,,,Ejecutado,06-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,4,REALIZADO,9-Aug-21,,0,0,,,7,8,2021,
2021,548410,SUR,CONC,CHIG,CHIG52,Q1,,14-Jul-21,2021,julio,W 28,2°Q,GO 85,317,Ejecutado,,85MHZ HFC 2Q,Diseñado,21-Jul-21,,,,Ejecutado,21-Jul-21,2021,julio,W 29,TELQWAY,15-Jul-21,,,1,1,REALIZADO,23-Jul-21,,0,0,CHIG052-02,3,7,7,2021,
2021,548398,CENTRO,SANT,SANT,SANT24,Q5,,14-Jul-21,2021,julio,W 28,,DAA,378,Ejecutado,,Upgrade kit FDPA,Diseñado,21-Jul-21,,,,Ejecutado,27-Jul-21,2021,julio,W 30,TELQWAY,15-Jul-21,,,1,2,,,,0,1,,,7,7,2021,
2021,548404,SUR,CHIL,CHIL,CHIL1,Q4,,14-Jul-21,2021,julio,W 28,,DAA,197,Ejecutado,,RPD HFC,Diseñado,21-Jul-21,,,,Ejecutado,28-Jul-21,2021,julio,W 30,TELQWAY,15-Jul-21,,,1,2,,,,1,2,,,7,7,2021,
2021,548426,SUR,PMON,PMON,PMON34,Q7,,14-Jul-21,2021,julio,W 28,7N,Segmentación FD,358,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,20-Jul-21,,,,Ejecutado,28-Jul-21,2021,julio,W 30,TELQWAY,15-Jul-21,,,1,2,,,,2,3,,,7,7,2021,
2021,548401,NORTE,COPI,COPI,COPI43,Q4,,14-Jul-21,2021,julio,W 28,,DAA,487,Ejecutado,,Upgrade kit FDPA,Diseñado,11-Aug-21,,,,Ejecutado,30-Jul-21,2021,julio,W 30,TELQWAY,15-Jul-21,,,4,3,,,,0,0,,,7,7,2021,
2021,548393,NORTE,LSER,LSER,LSER45,Q1,,14-Jul-21,2021,julio,W 28,,DAA,280,Ejecutado,,RPD HFC,Diseñado,20-Jul-21,,,,Ejecutado,30-Jul-21,2021,julio,W 30,TELQWAY,15-Jul-21,,,1,3,,,,1,4,,,7,7,2021,
2021,548413,SUR,PMON,PMON,PMON4,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,131,Ejecutado,,SEGMENTACION HFC x2,Diseñado,20-Jul-21,,,,Ejecutado,30-Jul-21,2021,julio,W 30,TELQWAY,15-Jul-21,,,1,3,,,,1,1,,,7,7,2021,
2021,548395,NORTE,LSER,LSER,LSER134,Q3,,14-Jul-21,2021,julio,W 28,,DAA,279,Ejecutado,,Upgrade kit FDPA,Diseñado,20-Jul-21,,,,Ejecutado,02-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548412,SUR,VALD,VALD,VALD6,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,139,Ejecutado,,SEGMENTACION HFC x2,Diseñado,21-Jul-21,,,,Ejecutado,02-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,3,,,7,8,2021,
2021,548420,NORTE,ANTO,ANTO,ANTO149,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,91,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,21-Jul-21,,,,Ejecutado,03-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548396,NORTE,LSER,COQU,COQU23,Q4,,14-Jul-21,2021,julio,W 28,,DAA,127,Ejecutado,,RPD HFC,Diseñado,20-Jul-21,,,,Ejecutado,03-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,0,COQU023-01,1,7,8,2021,
2021,548427,NORTE,IQUI,AHOS,AHOS37,Q1,,14-Jul-21,2021,julio,W 28,5N,Segmentación FD,191,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,20-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,0,,,7,8,2021,
2021,548421,NORTE,ANTO,ANTO,ANTO93,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,173,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,21-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,2,ANTO093-01,3,7,8,2021,
2021,548411,CENTRO,QOTA,LIMA,LIMA4,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,331,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,2,5,,,7,8,2021,
2021,548424,SUR,PMON,PMON,PMON57,Q1,,14-Jul-21,2021,julio,W 28,6N,Segmentación FD,204,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,20-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,"27JULIO-Cancelado / Filamento asignado a proyecto se encuentra sin continuidad en terreno, se escalara a zona para retomar proyecto.",1,3,,,,0,0,,,7,8,2021,
2021,548397,NORTE,LSER,LSER,LSER128,Q1,,14-Jul-21,2021,julio,W 28,,DAA,324,Ejecutado,,Upgrade kit FDPA,Diseñado,20-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,0,0,LSER128-01,2,7,8,2021,
2021,548418,CENTRO,VINA,VALP,VALP59,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,213,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,3,,,,2,6,,,7,8,2021,
2021,548417,NORTE,ANTO,ANTO,ANTO10,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,166,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,05-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,4,,,,0,0,ANTO010-01,3,7,8,2021,
2021,548416,CENTRO,QOTA,QOTA,QOTA3,Q2,,14-Jul-21,2021,julio,W 28,,Segmentación,163,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,06-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,4,,,,0,1,,,7,8,2021,
